Drug	Protein
5905	Q9QNF7
2955	P0C0X2
2955	P0C0X1
2955	P11712
2955	P05181
2955	P08684
2955	P05164
2955	P35354
441383	P10613
1775	Q14524
1775	P35498
1775	O75469
1775	Q07699
1775	Q9NY46
1775	Q12809
1775	Q13936
1775	Q01668
1775	O60840
1775	Q13698
1775	Q02641
1775	Q08289
1775	P54284
1775	O00305
1775	O00555
1775	Q99250
1775	Q9UQD0
1775	P14867
1775	P47869
1775	P34903
1775	P48169
1775	P31644
1775	Q16445
1775	P18505
1775	P47870
1775	P28472
1775	O14764
1775	P78334
1775	Q8N1C3
1775	P18507
1775	Q99928
1775	O00591
1775	Q9UN88
1775	Q9NYB5
1775	P08183
1775	Q92887
1775	P02768
1775	P05543
247839	P04150
247839	P08684
247839	P20815
247839	P46721
247839	P08183
247839	Q8TCC7
247839	P08185
54671203	Q4U2R8
54671203	Q2M3G0
3054	P03372
3054	P62508
3054	Q92731
3054	P11474
3054	O95718
3054	Q15596
3054	O75469
3054	P10275
3054	P04278
3054	P21964
3054	P11511
3054	P08684
3054	P10632
3054	P11712
3054	P05181
3054	Q9UNQ0
3054	P08183
3054	Q9Y6L6
3054	O94956
3054	O95342
3054	P02766
54707177	P0A7V8
2812	P10613
2812	O15554
2812	O75469
2812	Q8TDS4
2812	P10632
2812	P08684
2812	P20813
2812	P10635
2812	P11509
2812	P11712
2812	P05181
2812	P24462
2812	P08183
2812	O95342
2812	Q9Y6L6
2812	Q9NPD5
5333	P0AC13
6234	P0A6J8
6234	Q9L888
6234	P20711
6234	Q495M3
2182	Q14432
2182	P05177
2578	P00390
5344	P0AC13
5344	P11712
4171	P08588
4171	P07550
4171	O15244
4171	P02768
54676038	Q9BQB6
54676038	P15559
54676038	Q08257
54676038	P02768
9570757	Q8XJ01
9570757	P0AD68
5095	P35462
5095	P21917
5095	P35348
5095	P35368
5095	P25100
5095	P08913
5095	P18089
5095	P18825
5095	P14416
5095	P05177
11289	P03372
11289	P11511
3784	Q13936
3784	P54289
3784	Q08289
3784	O95180
3784	Q9NY47
3784	Q01668
3784	Q13698
3784	O95342
7741	P25021
5284627	P14867
5284627	P35498
5284627	Q9Y5Y9
5284627	Q9UI33
5284627	Q99250
5284627	Q9NY46
5284627	P35499
5284627	Q14524
5284627	Q01118
5284627	Q9UQD0
5284627	Q15858
5284627	P39086
5284627	Q13002
5284627	Q13003
5284627	Q16099
5284627	Q16478
5284627	P00918
5284627	P22748
5284627	P00915
5284627	P07451
5284627	Q13936
5284627	Q01668
5284627	O60840
5284627	Q13698
5284627	Q02641
5284627	Q08289
5284627	P54284
5284627	O00305
5284627	Q15878
5284627	P08183
5284627	Q13131
5284627	P02768
42008	C1KC03
42008	P02918
42008	P02919
42008	P0AD68
42008	P0AEB2
42008	P08506
42008	P46059
42008	Q16348
42008	P02768
158781	P30556
158781	Q92887
158781	Q9NPD5
158781	Q9Y6L6
158781	O95342
2179	P11388
2179	Q12809
2179	P02763
2179	P02768
2179	P08183
2153	P30542
2153	P29274
2153	P29275
2153	Q07343
2153	O76074
2153	P27815
2153	Q14432
2153	Q92769
2153	Q99829
2153	Q8TCT9
2153	Q15155
2153	P09874
2153	Q7Z5B4
2153	Q9Y4R7
2153	Q9Y694
152951	P00734
152951	P02768
152951	P02763
5920	P10827
5920	P10828
5920	P12004
5920	P46721
5920	Q9Y6L6
5920	Q9NPD5
5920	Q6ZQN7
5920	Q14973
5920	Q9NYB5
5920	Q96BD0
5920	Q8TCC7
5920	Q8TF71
5920	P08183
5920	Q01650
5920	P02766
5920	P05543
5920	P02768
3114	Q14524
3114	P11229
3114	P08172
3114	P20309
3114	Q9NZV8
3114	Q9UK17
3114	Q12809
3114	P19652
3114	O15245
3114	O15244
3114	P02763
3676	Q9Y5Y9
3676	Q15858
3676	Q14524
3676	P00533
3676	P35499
3676	P02763
3676	P19652
3676	O76082
3676	P08183
4674	P14324
4674	O95749
4674	P42574
4674	P55211
26987	P35367
9811704	O43451
9811704	P14410
9811704	P04746
9811704	P10253
5656	P31645
5656	P23975
5656	Q01959
5656	P08183
5656	Q9UNQ0
5282226	P43088
443958	P04150
443958	P04083
443958	P08684
443958	P20815
54841	P23975
54841	P31645
54841	Q05586
54841	Q12879
54841	Q13224
54841	Q14957
54841	O15399
54841	Q8TCU5
54841	O60391
54841	P48549
54841	P41145
54841	P33261
54841	P02768
54841	P02763
54841	P12314
5360373	P18858
5360373	P49916
5360373	Q13867
2708	P09211
2708	P46721
667484	P14867
667484	P18089
667484	P14867
667484	P47869
667484	P34903
667484	P48169
667484	P31644
667484	Q16445
667484	P18505
667484	P47870
667484	P28472
667484	O14764
667484	P78334
667484	Q8N1C3
667484	P18507
667484	Q99928
667484	O00591
667484	Q9UN88
667484	P15538
667484	P19099
667484	P11166
104758	P04818
104758	Q05932
6917715	P06401
6917715	P02768
6917715	P04278
5288826	P35372
5288826	P41145
5288826	P41143
5288826	Q9Y6Y9
5288826	P08183
5288826	P02768
175805	Q9Y5Y9
2474	Q9Y5Y9
2474	P34995
3033538	P35348
3033538	P25100
3033538	P35368
4725	P04293
4725	P06478
5481350	Q72547
5481350	P24024
5481350	Q4U2R8
5481350	Q8TCC7
5481350	Q5T3U5
5481350	O15439
5481350	Q92887
5481350	P08183
21319	Q8XJ01
21319	P08684
21319	O95342
5526	P00747
150610	P44469
150610	P0AD65
150610	P45059
150610	P0AD68
150610	P24228
150610	P02918
150610	P02919
150610	P08506
40973	P06401
40973	P03372
40973	P02768
40973	P04278
5746	P16435
8275	P14867
8275	P47869
8275	P34903
8275	P48169
8275	P31644
8275	Q16445
8275	P43681
8275	P36544
8275	P42262
8275	Q13002
8275	P14867
8275	P47869
8275	P34903
8275	P48169
8275	P31644
8275	Q16445
8275	P18505
8275	P47870
8275	P28472
8275	O14764
8275	P78334
8275	Q8N1C3
8275	P18507
8275	Q99928
8275	O00591
8275	Q9UN88
82146	P19793
82146	P28702
82146	P48443
82146	P08684
82146	P10632
60753	Q13936
60753	Q02641
60753	Q12809
60753	P54289
60753	Q06432
60753	O00180
60753	Q9Y257
60753	Q9H252
60753	Q9NS40
60753	Q14654
40839	Q9H4B7
2732	Q13621
2732	P00915
2732	P02768
3295	P00915
3295	P00918
3295	P22748
3295	P43166
3295	P07451
3295	Q4U2R8
4737	P14867
4737	P47869
4737	P34903
4737	P48169
4737	P31644
4737	Q16445
4737	P43681
4737	P36544
4737	P42262
4737	Q13002
4737	P14867
4737	P47869
4737	P34903
4737	P48169
4737	P31644
4737	Q16445
4737	P18505
4737	P47870
4737	P28472
4737	O14764
4737	P78334
4737	Q8N1C3
4737	P18507
4737	Q99928
4737	O00591
4737	Q9UN88
4737	Q05586
4737	Q12879
4737	Q13224
4737	Q14957
4737	O15399
4737	Q8TCU5
4737	O60391
4737	O75469
4737	P08684
4737	P33261
4737	P11509
3121	P45954
3121	Q9UKV0
3121	Q02218
3121	P51649
3121	P35498
3121	Q9Y5Y9
3121	Q9UI33
3121	Q99250
3121	Q9NY46
3121	P35499
3121	Q14524
3121	Q01118
3121	Q9UQD0
3121	Q15858
3121	Q07699
3121	O60939
3121	Q9NY72
3121	Q8IWT1
3121	Q92769
3121	Q07869
3121	Q03181
3121	P37231
3121	Q4U2R8
3121	O76082
3121	Q8TCC7
3121	P53985
3121	Q9Y694
3121	O94956
3121	P02768
3000502	P9WJ63
60857	P28222
60857	P28221
60857	P30939
60857	P28566
60857	P34969
60857	P08908
60857	P28223
60857	P41595
60857	P05177
60857	P08183
1983	Q15185
1983	P35354
1983	P23219
1983	Q8NER1
1983	P08183
1983	P02768
123631	P00533
123631	P08183
123631	Q9UNQ0
123631	P02768
123631	P02763
5284371	P35372
5284371	P41145
5284371	P41143
5284371	O15245
43672	Q75Y35
43672	P0A3M6
43672	Q8DNB6
43672	Q7CRA4
43672	Q4U2R8
43672	Q8TCC7
10531	P28222
10531	P28221
10531	P30939
10531	P08913
10531	P08908
10531	P28566
10531	P28223
10531	P41595
10531	P28335
10531	P35348
10531	P35368
10531	P25100
10531	P08913
10531	P18089
10531	P18825
10531	P14416
10531	P35462
10531	P21917
10531	Q13639
10531	P13945
10531	P08684
10531	P08183
2160	P23975
2160	P31645
2160	P28223
2160	P08908
2160	P41143
2160	P41145
2160	P04629
2160	Q16620
2160	P35348
2160	P25100
2160	P08913
2160	P35367
2160	O43526
2160	Q09470
2160	P25021
2160	Q9H3N8
2160	Q99720
2160	P28335
2160	P35368
2160	P34969
2160	P28221
2160	P35372
2160	P28222
2160	P50406
2160	O43525
2160	P08909
2160	P11229
2160	P08172
2160	P20309
2160	P08173
2160	P08912
2160	Q12809
2160	Q9H252
2160	Q9NS40
2160	P11712
2160	P33261
2160	P05177
2160	P08684
2160	P10635
2160	P20813
2160	P10632
2160	P08183
2160	P02768
2160	P02763
5790	P04818
5790	P05543
4659569	P21964
4659569	P11712
9878	P04150
9878	P08684
9878	P20815
9878	P08185
11963622	P16066
5284570	P35372
5284570	P41143
5284570	P41145
5284570	P02768
3715	P23219
3715	P35354
3715	P14555
3715	Q8N8N7
3715	P37231
3715	Q04760
3715	Q9Y5Y4
3715	Q07869
3715	P42330
3715	P19525
3715	O15438
3715	O15439
3715	O95255
3715	P08183
3715	P33527
3715	P46721
3715	Q4U2R8
3715	Q8TCC7
3715	Q92887
3715	Q96J66
3715	Q9NSA0
3715	Q14973
3715	Q9Y694
3715	Q9Y6L6
3715	O95342
3715	P02768
14052	P9WNL5
14052	P9WNL7
14052	P9WNL9
4091	Q9Y478
4091	Q16134
4091	P21695
4091	O15245
4091	O15244
4091	O75751
4091	Q96FL8
4091	Q7RTT9
4091	Q86VL8
657308	P11229
657308	P08172
657308	P20309
657308	O76082
657308	Q9H015
657308	P02768
657308	P02763
4095	P35372
4095	Q05586
4095	Q12879
4095	Q13224
4095	Q14957
4095	O15399
4095	Q8TCU5
4095	O60391
4095	P41143
4095	P46098
4095	P36544
4095	P32297
4095	P43681
4095	P17787
4095	P08183
4095	P02763
4095	P02768
4585	P28223
4585	P14416
4585	P21728
4585	P21918
4585	P35462
4585	P21917
4585	P28335
4585	P46098
4585	P50406
4585	P35367
4585	P35348
4585	P35368
4585	P11229
4585	P08172
4585	P20309
4585	P08173
4585	P21728
4585	P21918
4585	P08588
4585	P07550
4585	P13945
4585	P08908
4585	P28222
4585	P28221
4585	P28566
4585	P30939
4585	P14867
4585	P47869
4585	P34903
4585	P31644
4585	Q8N1C3
4585	P18507
4585	Q99928
4585	P05177
4585	P08183
4585	P02768
4585	P02763
2249	P08588
2249	P07550
2249	O95342
2249	P02768
5447130	P06715
5447130	P47989
6509979	P42345
6509979	P62942
6509979	P08684
4594	P20648
4594	P35869
4594	Q9UNQ0
4594	O15438
4594	P08183
1046	P95029
1046	Q06278
4167	P11229
4167	P08172
4167	P20309
4167	P08173
4167	P08912
2678	P35367
2678	P08183
5405	P35367
5405	Q12809
5405	P20309
5405	P11229
5405	P08912
5405	P08173
5405	P08172
5405	P08183
5405	O95342
39186	Q06432
39186	Q13936
39186	P08183
39186	P02768
39186	P02763
4976	P23975
4976	P31645
4976	P08183
2148	O15244
2148	O76082
2148	Q4U2R8
2148	Q8TCC7
2148	Q92887
2148	Q9H015
2148	Q9NSA0
2148	Q9UIG8
2148	Q9Y6L6
2148	P33527
2148	P46721
2148	P53985
2148	Q9Y694
2092	P35348
2092	P35368
2092	P25100
2092	P35348
2092	P35368
2092	P25100
2092	P08684
2092	P08183
2092	P02768
2092	P02763
5576	O43497
5576	P05181
5576	P08684
5576	P10632
5576	P11712
5576	P33261
115355	P32754
2789	P14867
2789	P47869
2789	P34903
2789	P48169
2789	P31644
2789	Q16445
2789	P18505
2789	P47870
2789	P28472
2789	O14764
2789	P78334
2789	Q8N1C3
2789	P18507
2789	Q99928
2789	O00591
2789	Q9UN88
2789	P14867
2789	P47869
2789	P34903
2789	P31644
2789	Q8N1C3
2789	P18507
2789	Q99928
2789	P33261
2789	P08684
2789	P08183
4201	P48048
4201	P23219
4201	P00797
4201	P22309
11683	P06401
11683	P04150
11683	P08684
11683	P08183
2723601	O15439
8226	P21728
8226	P41595
8226	P08684
6729	P35367
6729	P11229
9568617	P42971
9568617	P05193
2733	Q12791
2733	P05181
2145	P11511
2145	P05108
2145	P08684
2145	P33261
4046	P29274
4046	P08684
4046	P08183
5215	Q27738
5215	P11712
5215	P10632
5215	P08684
44257	P00439
44257	P29474
44257	P07101
44257	P17752
44257	P08183
44424639	P07437
166548	A2QLK4
2818	P14416
2818	P28223
2818	P21728
2818	P35462
2818	P21917
2818	P08908
2818	P28222
2818	P28221
2818	P28566
2818	P46098
2818	P28335
2818	P50406
2818	P34969
2818	P35367
2818	Q9H3N8
2818	P35348
2818	P35368
2818	P08913
2818	P18089
2818	P18825
2818	P11229
2818	P08172
2818	P20309
2818	P08173
2818	P08912
2818	Q9NYX4
2818	P09211
2818	P08684
2818	P11712
2818	P33261
2818	P05177
2818	P10635
2818	P08183
70789197	P0DJD9
70789197	P09038
70789197	P01133
70789197	P02671
70789197	P02675
70789197	P02679
72474	P43700
72474	P43702
72474	P05177
72474	P08684
72474	P08183
72474	P33527
72474	Q4U2R8
72474	O15244
72474	O76082
72474	Q92887
3162	P35367
3162	P11229
3162	P08172
3162	P20309
3162	P08173
3162	P08912
3162	Q14994
13109	P06401
13109	P18405
13109	P03372
13109	P10275
13109	P04278
13109	P04150
439260	P35348
439260	P35368
439260	P25100
439260	P08913
439260	P18089
439260	P18825
439260	P08588
439260	P07550
439260	P13945
439260	P00439
439260	Q05940
439260	P54219
439260	P23975
439260	O15244
439260	O75751
439260	O76082
439260	O15245
439260	Q01860
60613	P08546
60613	P19971
60613	Q4U2R8
4205	P28223
4205	Q9UE69
4205	P08913
4205	P28335
4205	P41145
4205	P35367
4205	P35348
4205	P35368
4205	P25100
4205	P31645
4064	P14867
4064	P47869
4064	P34903
4064	P48169
4064	P31644
4064	Q16445
4064	P14867
4064	P47869
4064	P34903
4064	P48169
4064	P31644
4064	Q16445
4064	P18505
4064	P47870
4064	P28472
4064	O14764
4064	P78334
4064	Q8N1C3
4064	P18507
4064	Q99928
4064	O00591
4064	Q9UN88
5440	P14416
33624	P08588
33624	P07550
33624	P00720
33624	P08183
6918140	P43119
6918140	Q03181
6918140	Q9H244
6918140	P11712
5572	P11229
5572	P08172
5572	P20309
5572	P08173
5572	P08912
5572	P02768
6337614	P46098
6337614	P10635
6337614	P08684
6337614	P05177
9051	P06401
4178	Q14524
4178	P35869
71384	P11388
71384	Q02880
2162	Q13936
2162	Q00975
2162	Q02641
2162	Q8IZS8
2162	P00915
2162	P17405
2162	Q9P0X4
2162	A0A024R8I1
2162	Q00975
2162	P08183
1935	P22303
1935	P06276
1935	P23141
1935	P05177
1935	P08183
4642	P20309
4642	P11229
4642	P08172
5546	P51170
5546	P37088
5546	P51168
5546	P51172
454216	P11388
4919	P11229
4919	P08172
4919	P08173
4919	P20309
6041	P35348
6041	P35368
6041	P25100
6041	P21397
6041	P27338
31072	P07202
31072	P11511
2724385	P05023
2724385	P08183
2724385	Q6ZQN7
2724385	O95342
2724385	P46721
2724385	Q86UW1
2724385	Q86UW2
2724385	Q9Y6L6
5355	P14416
5355	P35462
5355	P00918
5355	P07451
5355	P21917
5355	P06276
5355	O15245
5355	O15244
5355	Q96FL8
5355	Q86VL8
5355	O75751
5355	P08183
5355	Q9UNQ0
5355	P02768
3290	P11229
3290	Q8TCU5
3290	P08172
3290	P06276
4497	Q13936
4497	Q01668
4497	O60840
4497	Q13698
4497	Q02641
4497	Q08289
4497	P54284
4497	O00305
4497	P08235
4497	P35869
21700	P04150
21700	P08684
21700	P20815
21700	Q9HB55
21700	P24462
21700	P08183
21700	Q9UNQ0
21700	Q9Y6L6
21700	Q9NPD5
21700	P08185
2576	P14867
2576	P47870
2576	P18507
2576	P31644
2576	P34903
2576	P33261
5994	P06401
5994	P03372
5994	P08235
5994	P05093
5994	P41145
5994	P02763
5994	P04150
5994	P10275
5994	P04278
5994	Q92731
5994	P08183
5994	O15244
5994	O15245
5994	O75751
5994	O95342
5994	P33527
5994	Q14973
5994	Q9Y6L6
5994	Q9UNQ0
5994	Q9NPD5
26934	P21728
26934	P08588
26934	P07550
26934	P08913
26934	P18089
26934	P18825
26934	P21397
216239	P15056
216239	P04049
216239	P35916
216239	P35968
216239	P36888
216239	P09619
216239	P10721
216239	P11362
216239	P07949
216239	P17948
216239	Q9UNQ0
216239	O15439
216239	Q92887
216239	P08183
216239	Q15311
216239	Q9Y6L6
68740	P14324
68740	O95749
68740	P33527
441140	P10875
441140	Q99456
4499	Q13936
4499	P54289
4499	Q08289
4499	Q01668
4499	Q13698
4499	P08183
969472	P14867
969472	P47869
969472	P14867
969472	P47869
969472	P34903
969472	P48169
969472	P31644
969472	Q16445
969472	P18505
969472	P47870
969472	P28472
969472	O14764
969472	P78334
969472	Q8N1C3
969472	P18507
969472	Q99928
969472	O00591
969472	Q9UN88
969472	P34903
969472	P31644
969472	P08684
969472	P05181
16129675	P32238
2118	P14867
2118	P47869
2118	P34903
2118	P48169
2118	P31644
2118	Q16445
2118	P18505
2118	P47870
2118	P28472
2118	O14764
2118	P78334
2118	Q8N1C3
2118	P18507
2118	Q99928
2118	O00591
2118	Q9UN88
2118	P14867
2118	P47869
2118	P34903
2118	P31644
2118	Q8N1C3
2118	P18507
2118	Q99928
2118	P11712
2118	P33261
2118	P08684
2118	P02768
2118	P02763
16960	P35367
3468	O15245
3964	P14416
3964	P21728
3964	P28223
3964	P28335
3964	P08908
3964	P28222
3964	P28221
3964	P28566
3964	P46098
3964	P47898
3964	P50406
3964	P34969
3964	P35348
3964	P35368
3964	P08913
3964	P18089
3964	P18825
3964	P08588
3964	P11229
3964	P08172
3964	P20309
3964	P08173
3964	P08912
3964	P21728
3964	P21918
3964	P35462
3964	P21917
3964	P21918
3964	P35367
3964	P25021
3964	Q9H3N8
3964	P31645
3964	P23975
3964	Q01959
54477	P14416
54477	P21917
54477	P35462
54477	P28223
54477	Q99720
54477	P02763
446596	P41972
5831	P11229
5831	P08172
5831	Q15822
5831	P20309
5831	P08173
5831	P47712
5831	P22303
77999	P37231
77999	O60488
77999	Q07869
77999	Q03181
77999	P19793
77999	P28702
77999	P48443
77999	Q9Y6L6
77999	O95342
77999	P02768
119570	P35462
119570	P14416
119570	P21917
119570	P08908
119570	P08913
119570	O15244
119570	O15245
119570	O75751
1989	P48048
1989	P02768
6249	Q8DNB6
6249	Q7CRA4
6249	Q75Y35
6249	Q8DR59
6249	P0A3M6
6249	P46059
6249	Q16348
6249	Q02763
6249	O76082
6249	P46059
6249	Q16348
6249	P53985
6249	P02768
24244	Q15822
6869	Q8XJ01
6869	Q53707
6869	P24228
6869	P12256
6869	P46059
5193	P14867
5193	P47869
5193	P34903
5193	P48169
5193	P31644
5193	Q16445
5193	P43681
5193	P36544
5193	P42262
5193	Q13002
5193	Q05586
5193	Q12879
5193	Q13224
5193	Q14957
5193	O15399
5193	Q8TCU5
5193	O60391
5193	P11712
5193	P10632
5193	P05177
5193	P33261
51634	Q16739
4926	P14416
4926	P28223
4926	P28335
4926	P35348
4926	P11229
4926	P35367
5833	P08235
5833	P10275
5833	P06401
5833	P04150
5833	P19099
5833	P05093
5833	P18405
5833	P31213
5833	Q9H8P0
5833	P04278
5833	Q06432
5833	Q9Y698
5833	O60359
5833	Q9UBN1
5833	Q9UF02
5833	Q9BXT2
5833	P62955
5833	Q8WXS5
5833	P54289
5833	Q9NY47
5833	Q8IZS8
5833	Q7Z3S7
5833	Q13936
5833	Q01668
5833	O60840
5833	Q13698
5833	Q02641
5833	Q08289
5833	P54284
5833	O00305
5833	Q00975
5833	O00555
5833	Q15878
5833	O43497
5833	O95180
5833	Q9P0X4
5833	O75469
5833	Q92887
5833	P08183
5833	P46721
5833	O95342
5833	P02768
5833	P02763
4158	Q01959
4158	P23975
4158	P08908
4158	Q6LAP9
4107	P00915
154417	P11229
154417	P08172
154417	P20309
154417	P08173
154417	Q08828
5732	P14867
5732	P47869
5732	P34903
5732	P18507
5732	P08684
3324	P04293
3324	Q06278
5282443	P35367
29327	P11168
29327	Q89ZI2
29327	O60502
29327	P04798
29327	P05177
29327	P05181
29327	P08183
45266502	P34995
636405	P0AD68
636405	P02919
636405	Q07806
636405	Q9X6W0
636405	P08506
636405	P02918
636405	C1KC03
636405	P02768
727	P18505
727	P23415
727	P23416
727	O75311
727	P48167
727	P28472
727	P24046
727	P06401
727	P03372
727	O75469
6256	P04818
6256	Q4U2R8
6256	O00337
6256	Q99808
6256	Q14542
6256	P02768
4917	P14416
4917	P35367
4917	P35348
4917	P35368
4917	P25100
4917	P08913
4917	P18089
4917	P18825
2913	P35367
2913	P25021
2913	P28223
2913	P41595
2913	P28335
2913	P11229
2913	P08172
2913	P20309
2913	P34969
2913	O15245
2913	P02768
145068	P33402
145068	P04731
145068	P14902
2315	P55017
2315	Q12791
2315	P00915
2315	P00918
2315	P22748
2094	P47989
2094	Q8TCC7
2094	Q9Y694
2094	Q9UNQ0
2094	O15244
5481173	P0AD68
5481173	P02918
5481173	P02919
5481173	P0AD65
5481173	Q4U2R8
5481173	P02768
446156	P04035
446156	P08183
446156	Q92887
446156	Q9UNQ0
446156	Q9Y6L6
446156	O95342
5578	P0ABQ4
5578	P05177
5578	P08183
5578	Q96FL8
5578	Q86VL8
60750	P23921
60750	P04818
60750	P30085
60750	P08183
60750	Q5T3U5
60750	Q99808
60750	O00337
60750	Q14542
60750	Q9HAS3
9782	P04150
9782	P08684
9782	P11511
9782	P20815
9782	P24462
9782	P11509
9782	Q16678
9782	P20813
9782	P10632
9782	P11712
9782	P33261
9782	P08183
9782	P02768
9782	P08185
452548	P11388
452548	O95255
452548	Q9UNQ0
41867	P11388
41867	P16662
41867	P47712
41867	P33527
5959	P0ADY7
5959	P24093
5959	P08174
5959	Q4U2R8
5284585	Q75Y35
5284585	Q8XJ01
5284585	P46059
5284585	Q16348
3883	P20648
3883	P10636
3883	Q9UNQ0
3883	P08183
3883	Q8TCC7
3883	O15245
3883	O15244
3883	O75751
3105	P35348
3105	P08913
3105	P07550
3105	P06276
3105	P22303
3168	P14416
3168	P35348
5819	P10827
5819	P10828
5819	P06756
5819	P05106
5819	Q9NYB5
5819	P36021
5819	P08183
5819	P46721
5819	Q9Y6L6
5819	Q9NPD5
5819	Q96BD0
5819	Q01650
5819	O94956
5819	P02766
5819	P05543
5819	P02768
8378	P0A7S3
8378	P61073
54680675	P0A7V8
54680675	P0A7X3
4058	P41145
4058	Q05586
4058	Q13224
4058	Q12879
4058	Q14957
4058	O15399
4058	P11229
4058	P08172
4058	P20309
4058	P08173
4058	P08912
4058	P35372
4058	Q01959
4058	P23975
4058	P31645
4058	P23141
4058	P08684
4058	P33261
4058	P20813
4058	P10635
4058	P05177
4058	P08183
4058	P02768
4058	P02763
3957	P35367
3957	Q12809
3957	P08183
3957	O95342
6024	P15555
6024	Q8DR59
6024	Q7CRA4
6024	Q75Y35
6024	Q8DNB6
6024	P0A3M6
6024	Q8XJ01
6024	P00811
6024	O76082
6024	P46059
6024	Q16348
6024	Q4U2R8
6024	Q8TCC7
6024	Q9NSA0
6024	Q9Y694
6024	P02768
4893	P35348
4893	P35368
4893	P25100
4893	Q12809
4893	P08913
4893	P18089
4893	P35348
4893	P35368
4893	P25100
4893	O15245
4893	O75751
4893	P08183
4893	Q9UNQ0
4893	P02763
3696	P23975
3696	P28223
3696	P31645
3696	P35367
3696	P35348
3696	P25100
3696	P11229
3696	P08172
3696	P20309
3696	P08173
3696	P08912
3696	Q9NZV8
3696	Q9UK17
3696	P28335
3696	P35368
3696	P34969
3696	P21728
3696	P21918
3696	P14416
3696	Q12809
3696	Q01959
3696	P08908
3696	P50406
3696	O95259
3696	P19652
3696	P08183
3696	O15244
3696	O75751
3696	Q9H015
3696	P02763
3696	P02768
5284513	P19793
5284513	P10276
5284513	P10826
5284513	P13631
5284513	P28702
5284513	P48443
5284513	P09455
5284513	P02768
4409	P35354
4409	P23219
4409	P02768
23724781	P11229
23724781	P08172
23724781	P20309
4099	P14867
4099	P47869
4099	P34903
4099	P48169
4099	P31644
4099	Q16445
4099	P43681
4099	P36544
4099	P42262
4099	Q13002
4099	P14867
4099	P47869
4099	P34903
4099	P48169
4099	P31644
4099	Q16445
4099	P18505
4099	P47870
4099	P28472
4099	O14764
4099	P78334
4099	Q8N1C3
4099	P18507
4099	Q99928
4099	O00591
4099	Q9UN88
23665772	P04070
23665772	P07225
3826	P35354
3826	P23219
31304	P24046
31304	P14867
31304	P23416
31304	O75311
31304	P23415
31304	P04798
31304	P15104
3229	P43700
3229	P43702
3229	P11388
3229	P05177
3034034	P14770
3034034	O15554
3034034	P08684
3034034	O15244
3034034	O15245
3034034	O76082
3034034	P08183
3034034	P46721
3034034	Q9H015
3034034	Q9Y6L6
54677971	P35354
54677971	P23219
54677971	Q8TCC7
16078	P21554
16078	P34972
16078	P11712
16078	P33261
16078	P08684
16078	P08183
16078	Q9UNQ0
5281040	Q9Y271
5281040	P09917
5281040	O94956
3386	P31645
3386	P28335
3386	Q15822
3386	P32297
3386	P30926
3386	P61024
3386	Q12809
3386	P08183
3386	P02768
3386	P02763
10770	Q14524
10770	Q9Y5Y9
9034	P14867
2712	P14867
2712	P47869
2712	P34903
2712	P48169
2712	P31644
2712	Q16445
2712	P18505
2712	P47870
2712	P28472
2712	O14764
2712	P78334
2712	Q8N1C3
2712	P18507
2712	Q99928
2712	O00591
2712	Q9UN88
2712	P14867
2712	P47869
2712	P34903
2712	P31644
2712	Q8N1C3
2712	P18507
2712	Q99928
2712	P08684
60835	P31645
60835	P23975
60835	Q01959
60835	P05177
60835	P10635
60835	P08183
60835	P02768
60835	P02763
2726	P14416
2726	P21728
2726	P08908
2726	P28223
2726	P35348
2726	P35368
2726	P35367
2726	Q12809
2726	P21728
2726	P21918
2726	P35462
2726	P21917
2726	P21918
2726	P28335
2726	P28223
2726	P41595
2726	P28335
2726	P35348
2726	P35368
2726	P25100
2726	P08913
2726	P18089
2726	P18825
2726	P11229
2726	P20309
2726	P17405
2726	P0DP23
2726	P02763
2726	P19652
2726	P50406
2726	P34969
2726	Q9H3N8
2726	P10635
2726	P08183
2726	O95342
2726	P02768
5071	P21430
37768	P0A7S3
216326	Q96SW2
216326	O14788
216326	P33151
216326	P35354
216326	P08183
5035	P03372
5035	Q92731
5035	P50453
5035	P04155
5035	Q9HAW8
5035	Q9HAW9
5035	P22309
5035	Q9Y6L6
5035	Q9NPD5
5035	P08183
5035	Q9UNQ0
5035	Q92887
5035	O15438
5035	O15439
5035	P02768
5035	P02763
2662	P35354
2662	O15530
2662	P00918
2662	P07451
2662	H3BUU9
2662	O15439
2662	O95342
2662	P08183
2662	Q9UNQ0
6172	P08172
6172	P22303
6172	Q15822
6172	P11229
6172	P08912
2435	P08913
2435	P18089
2435	P18825
2435	Q06278
18381	A0A0E1R3H3
18381	Q7CRA4
18381	Q8DNB6
18381	Q75Y35
18381	Q8DR59
18381	P0A3M6
18381	P08684
18381	P46059
18381	Q16348
5284592	P34972
5284592	P21554
5284592	P05181
5284592	P10632
5284592	P11712
51081	P43702
51081	P43700
51081	P11388
51081	Q06AK7
5253	Q12809
5253	P08588
5253	P07550
2477	P08908
2477	P14416
2477	P35462
2477	P21917
2477	P35348
2477	P35368
2477	P25100
2477	P08684
2477	P08183
2477	P02768
2477	P02763
441314	O43451
441314	P10253
441314	Q14697
441314	Q8TET4
441314	P04746
55891	P12821
