param_database	param_hidden_channels	param_learning_rate	param_nb_hidden_layer	param_layer_type	param_act	param_aggr_type	param_n_heads	param_p	auc_train	auc_val	auc_test	aupr_train	aupr_val	aupr_test	iter	time
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.948804	0.935906	0.928579	0.9550036581824992	0.9399519447719408	0.9343782914048104	423	0.4177577217419942
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.933086	0.920798	0.933608	0.9373757336387544	0.9158191147026516	0.9345728252163852	468	0.4671202222506205
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.934555	0.933122	0.933835	0.941916225239549	0.936547227976934	0.9374642645364633	999	0.967769738038381
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.942702	0.929292	0.933737	0.9471668696280118	0.9243792345873744	0.9334460869731304	403	0.3991733392079671
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.942334	0.933692	0.93331	0.9494177345600796	0.9371120247555168	0.9363066702748544	677	0.6774948279062907
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.940888	0.938322	0.933701	0.9469235894856052	0.9431983997299976	0.9367589456999024	999	0.9924792210261028
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.945005	0.928271	0.938387	0.9498500183764652	0.9319435997409388	0.9404856296070312	351	0.3447925448417663
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.946544	0.931533	0.936228	0.9525866288495288	0.937179496149094	0.9369279881952454	681	0.6657820383707682
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.929571	0.927991	0.931124	0.9375430002819009	0.935155569854485	0.9346752137667274	999	0.9708695252736408
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.934287	0.92103	0.93275	0.9413599289536184	0.922496130478184	0.934648686744214	267	0.2454284429550171
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.941268	0.92519	0.938052	0.9454232899475784	0.9290668144151836	0.9412214781073234	778	0.7101065993309021
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.926696	0.925061	0.9344	0.9321368661410964	0.931627487500464	0.9369895377871272	999	0.916947384675344
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.872464	0.877484	0.878614	0.8794785000801214	0.8808838856407062	0.877128005544928	161	0.1539044777552286
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.950382	0.934569	0.933958	0.9546602810521124	0.9392888280615134	0.9338446123176384	872	0.8276640892028808
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.937322	0.932177	0.935912	0.9440662650078436	0.9405614996779968	0.9396632251494716	999	0.936223300298055
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.946779	0.93203	0.927047	0.9508076164989092	0.935849324440864	0.9316733603333776	403	0.3907826662063599
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.946329	0.927252	0.937521	0.9498273918807186	0.9334275933872612	0.938952990130496	914	0.9022345145543416
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.941823	0.925488	0.934229	0.947784023067106	0.9317029729741924	0.9369180807960747	999	0.9756082892417908
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.948209	0.929638	0.932459	0.9510000488412962	0.9338163388579434	0.9341936557245676	584	0.5607137600580852
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.946776	0.931655	0.943024	0.9522285288976846	0.9354751582566948	0.9435932274386116	740	0.7097174247105916
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.926076	0.930669	0.929141	0.9352076249610266	0.9356328416821222	0.930274525848113	999	0.966768479347229
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.901838	0.894358	0.899216	0.9034795745030332	0.8963548880140069	0.8937036352394571	250	0.2403707981109619
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.954153	0.936915	0.939103	0.958908896707936	0.9405207440672764	0.9406754074717608	999	0.9346799453099568
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.936012	0.932312	0.935483	0.9427094201641202	0.9377583096620914	0.9395185199491336	999	0.965276308854421
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.93981	0.922627	0.931665	0.9434431491859016	0.927749408336096	0.9357218522513508	652	0.6245079318682353
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.949599	0.937859	0.941541	0.9542227578502122	0.93800363829101	0.943793438266766	605	0.588876461982727
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.934214	0.941275	0.937722	0.940865072589737	0.948296303290262	0.9425805778231094	999	0.9552581866582236
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.94174	0.92595	0.93192	0.9481311547920775	0.9304242516069942	0.936218856457171	307	0.3067078510920206
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.945099	0.935214	0.936687	0.951755376798746	0.9393968336854196	0.9395387539721004	999	1.0062055230140683
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.927576	0.934202	0.930556	0.9357292520020508	0.937454101005034	0.9342770528080026	999	0.993947466214498
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.941045	0.926837	0.932506	0.9466668513435278	0.9321565878958312	0.9356565962708392	324	0.3172550996144612
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.955869	0.938197	0.935208	0.9582527043608656	0.9419115340938218	0.9389335553929002	677	0.6654672384262085
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.93776	0.925103	0.936196	0.9427405423402104	0.9286845966591264	0.9388311820463706	999	0.9060142000516256
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.89983	0.895278	0.903578	0.9014930775035844	0.8931758546497361	0.8972860580875879	52	0.0446216940879821
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.943503	0.936795	0.935809	0.9503287670023418	0.9411974534543752	0.9393629491447424	999	0.8771186550458272
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.930346	0.924755	0.934558	0.9384587956461192	0.930141075214356	0.9373378448526908	999	0.8550116578737895
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.940756	0.922747	0.935213	0.945264966246437	0.9276761162332045	0.9369901846723508	479	0.4080792625745137
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.95224	0.935514	0.941958	0.957161915481539	0.9413250586592492	0.9440307909003236	740	0.6323308308919271
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.929291	0.927517	0.931256	0.937415025634478	0.9334043575302472	0.937630875060848	999	0.8178088943163554
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.901267	0.899874	0.906202	0.8974174921636716	0.889817755426475	0.9029247609875884	167	0.1490905245145161
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.950448	0.935485	0.933308	0.95496712715489	0.939111757314586	0.9349026712980708	999	0.8639123916625977
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.938281	0.929857	0.935025	0.9434022573331412	0.9303307828898492	0.938399460207086	999	0.8463299791018168
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.943061	0.927256	0.936172	0.9475670228611744	0.9323005357414478	0.9387693915133258	496	0.4158773382504781
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.946156	0.935218	0.938428	0.9519867500263268	0.9374722746422084	0.9403054369442913	999	0.8411501288414002
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.938671	0.932463	0.935358	0.945330199845722	0.9386956453172872	0.9370420862438852	999	0.8425431768099467
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.94126	0.925604	0.92836	0.945902019596196	0.9297218618224372	0.9329862461773684	388	0.3270222425460815
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.944763	0.932313	0.937563	0.9493898318257612	0.9357814162255828	0.938466461437364	999	0.84670916001002
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.929242	0.930993	0.929634	0.9369618065559564	0.935495030416899	0.932187133068952	999	0.8428087035814921
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.937153	0.921019	0.923824	0.943907355608925	0.9259194406409492	0.9245491517413008	379	0.3235098997751872
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.940665	0.933923	0.937918	0.9465589783198256	0.9389655601220576	0.9401831345802404	999	0.8289844632148743
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.938991	0.934488	0.941446	0.944645417143835	0.9388425343902485	0.9442885094967556	999	0.8427408695220947
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.931842	0.919088	0.932563	0.9389794925572332	0.9212159468296928	0.9368145867249884	401	0.3390967488288879
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.944703	0.937106	0.931855	0.9512628919427196	0.937103330830763	0.9315525741272056	752	0.6498405496279399
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.935729	0.936432	0.936623	0.9430193685868656	0.941349137093346	0.9406610147216043	999	0.8657705028851826
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.944961	0.928657	0.928021	0.9496794185080756	0.9314150258185054	0.930131552932815	427	0.3598902861277262
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.942551	0.927058	0.937167	0.946702818823232	0.9282582334433352	0.9400276870173632	618	0.5291481733322143
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.945953	0.938454	0.943034	0.950789291126341	0.94279579586584	0.9445043739281928	999	0.8385822534561157
drugbank	16	0.01	4	sage	tanh	sum		0.0	0.941992	0.925662	0.9333	0.9486754061106196	0.9280553266367212	0.9348494704969442	268	0.2312036712964375
drugbank	16	0.01	4	sage	tanh	sum		0.2	0.942571	0.933307	0.940865	0.946998255195784	0.9369921093290278	0.944172103501104	999	0.8601585149765014
drugbank	16	0.01	4	sage	tanh	sum		0.5	0.931354	0.925431	0.932599	0.9380282632117228	0.9294657050133808	0.9363735704914162	999	0.8763477881749471
drugbank	17	0.01	4	sage	tanh	sum		0.0	0.9352	0.917217	0.935176	0.9422990416154448	0.9239971325873824	0.935334715144511	241	0.2074630419413248
drugbank	17	0.01	4	sage	tanh	sum		0.2	0.933269	0.940696	0.938097	0.9373316242517856	0.94579236617212	0.9413664080221458	999	0.8465587496757507
drugbank	17	0.01	4	sage	tanh	sum		0.5	0.937862	0.934128	0.940275	0.9457996309319452	0.939237607989128	0.9442435027695096	999	0.8304622888565063
drugbank	18	0.01	4	sage	tanh	sum		0.0	0.94376	0.926966	0.925325	0.950523452709524	0.9329982242571876	0.9274379570975824	379	0.315678071975708
drugbank	18	0.01	4	sage	tanh	sum		0.2	0.945647	0.933715	0.938804	0.9503871875373966	0.9315335758545716	0.9398908499011048	771	0.6516136010487874
drugbank	18	0.01	4	sage	tanh	sum		0.5	0.935615	0.933884	0.934871	0.9436739699809852	0.940148343929271	0.9408867012512931	999	0.8452860434850057
drugbank	19	0.01	4	sage	tanh	sum		0.0	0.941716	0.924197	0.927145	0.9463520286903572	0.926835733302541	0.9291484739686828	423	0.3574146191279093
drugbank	19	0.01	4	sage	tanh	sum		0.2	0.943917	0.927751	0.936114	0.9487027563926264	0.931098733846456	0.9371674843722346	615	0.5145395040512085
drugbank	19	0.01	4	sage	tanh	sum		0.5	0.930767	0.928515	0.931609	0.9384405606647086	0.9360284887413836	0.9373062861961632	999	0.8295203447341919
drugbank	21	0.01	4	sage	tanh	sum		0.0	0.943034	0.926354	0.92705	0.9474614745658064	0.9321004938060964	0.9333955686914864	701	0.5686364730199178
drugbank	21	0.01	4	sage	tanh	sum		0.2	0.939478	0.934477	0.93957	0.9439897215474164	0.9378233847886652	0.94159368444838	999	0.8396445433298747
drugbank	21	0.01	4	sage	tanh	sum		0.5	0.930358	0.928963	0.936069	0.938548780581504	0.9347649311825368	0.9388085355847526	999	0.8305465459823609
drugbank	22	0.01	4	sage	tanh	sum		0.0	0.942825	0.926028	0.931529	0.9479153121336996	0.9293448638881622	0.9356408719622634	271	0.2286048213640849
drugbank	22	0.01	4	sage	tanh	sum		0.2	0.943843	0.930896	0.936777	0.9507356317063628	0.9313815440421768	0.9400738577251332	601	0.5149502038955689
drugbank	22	0.01	4	sage	tanh	sum		0.5	0.934628	0.927806	0.934819	0.9426292718937446	0.933325828102804	0.9381592892671556	999	0.8449954469998677
drugbank	23	0.01	4	sage	tanh	sum		0.0	0.949167	0.934249	0.934774	0.9530339010908392	0.9337171910014158	0.9322155419932222	539	0.4294015288352966
drugbank	23	0.01	4	sage	tanh	sum		0.2	0.945585	0.931246	0.935049	0.950479558316938	0.9318479460674748	0.9339979734882508	926	0.790244456132253
drugbank	23	0.01	4	sage	tanh	sum		0.5	0.935057	0.930237	0.932229	0.9433970444274896	0.9336383076627044	0.935488728165472	999	0.8554575006167094
drugbank	24	0.01	4	sage	tanh	sum		0.0	0.943904	0.929751	0.933003	0.9496324302033936	0.931979606861981	0.9342094608481312	286	0.2433714429537455
drugbank	24	0.01	4	sage	tanh	sum		0.2	0.946113	0.924767	0.929459	0.950667206282584	0.9281325197792288	0.9300777711999916	779	0.6735627214113872
drugbank	24	0.01	4	sage	tanh	sum		0.5	0.933914	0.930915	0.934497	0.9443132438355114	0.9372256431570608	0.9398365243959836	999	0.8775978287061056
