param_database	param_hidden_channels	param_learning_rate	param_nb_hidden_layer	param_layer_type	param_act	param_aggr_type	param_n_heads	param_p	auc_train	auc_val	auc_test	aupr_train	aupr_val	aupr_test	iter	time
drugbank	10	0.01	2	graphconv	relu	mean		0.5	0.845694	0.816753	0.813168	0.8399060301818925	0.8118824222637514	0.8047647496711772	728	0.756996734937032
drugbank	10	0.01	2	graphconv	relu	max		0.5	0.891757	0.900163	0.907495	0.8900099310725559	0.8983396138968422	0.9038181698450212	999	1.036114184061686
drugbank	10	0.01	3	graphconv	relu	sum		0.0	0.884714	0.859031	0.81207	0.901154755305502	0.8859600187731788	0.8604767222100895	63	0.0710590918858846
drugbank	10	0.01	3	graphconv	relu	mean		0.0	0.886553	0.858349	0.874522	0.8825570060653851	0.8463680781375673	0.862582725063927	301	0.3383856892585754
drugbank	10	0.01	3	graphconv	relu	max		0.0	0.932671	0.9136	0.909766	0.9387601528508548	0.919345228105846	0.9032711340970572	477	0.5187453309694926
drugbank	10	0.01	3	graphconv	relu	sum		0.2	0.88119	0.890677	0.882437	0.8924687157657383	0.8926962818376769	0.8846136087477956	110	0.1173491477966308
drugbank	10	0.01	3	graphconv	relu	mean		0.2	0.862163	0.832579	0.828974	0.8726096556271817	0.8348194764928338	0.8313800264112334	454	0.4997515281041463
drugbank	10	0.01	3	graphconv	relu	max		0.2	0.934726	0.923922	0.923413	0.9391057993683228	0.921781009332787	0.9240629818639544	999	1.0888354023297628
drugbank	10	0.01	3	graphconv	relu	sum		0.5	0.836525	0.81835	0.819467	0.8601407155722767	0.8507722788736221	0.8499296538557617	48	0.0498284300168355
drugbank	10	0.01	3	graphconv	relu	mean		0.5	0.794869	0.776843	0.770854	0.8115180947971523	0.7959366541862181	0.7839707048368978	792	0.8966492613156637
drugbank	10	0.01	3	graphconv	relu	max		0.5	0.905513	0.909137	0.909972	0.913686371247866	0.9145826228525752	0.911320099936771	999	1.078864590326945
drugbank	10	0.01	4	graphconv	relu	sum		0.0	0.758671	0.759358	0.754121	0.8167033162348194	0.8223964723460424	0.8162582171486007	42	0.0467310309410095
drugbank	10	0.01	4	graphconv	relu	mean		0.0	0.917189	0.893569	0.901217	0.917342332465568	0.8905977658375241	0.8962030773554499	423	0.5004001339276631
drugbank	10	0.01	4	graphconv	relu	max		0.0	0.935089	0.916833	0.914362	0.9387990963867496	0.9180598114233188	0.9140185373459048	307	0.3420737107594808
drugbank	10	0.01	4	graphconv	relu	sum		0.2	0.675645	0.641247	0.622264	0.6332497006933383	0.610133715350087	0.594146857761894	41	0.0459109743436177
drugbank	10	0.01	4	graphconv	relu	mean		0.2	0.815313	0.79115	0.794341	0.8250354724478203	0.8043345452734492	0.8135129310257576	250	0.2950911521911621
drugbank	10	0.01	4	graphconv	relu	max		0.2	0.921138	0.918241	0.928964	0.9268126101172982	0.9240273486609148	0.9315510712693604	999	1.1749273697535196
drugbank	10	0.01	4	graphconv	relu	sum		0.5	0.906428	0.91763	0.917384	0.917823334176474	0.92819236432257	0.9249689639279086	999	1.1340162754058838
drugbank	10	0.01	4	graphconv	relu	mean		0.5	0.701524	0.664682	0.642167	0.7143570707002169	0.6830414715995181	0.6690341481223281	53	0.0647777835528055
drugbank	10	0.01	4	graphconv	relu	max		0.5	0.755091	0.818739	0.87508	0.7071537442341967	0.7641651714460267	0.8333283518884458	999	1.1566321094830831
drugbank	10	0.01	5	graphconv	relu	sum		0.0	0.773572	0.772491	0.75574	0.8110129928244945	0.8078075807737624	0.7985939059434117	41	0.0503046790758768
drugbank	10	0.01	5	graphconv	relu	mean		0.0	0.902331	0.876396	0.885378	0.9040209196344298	0.8720777957348846	0.8807017285949796	626	0.7348310589790344
drugbank	10	0.01	5	graphconv	relu	max		0.0	0.933944	0.91748	0.910848	0.9398298248202333	0.9143041390496112	0.9060131809309192	295	0.3253211180369059
drugbank	10	0.01	5	graphconv	relu	sum		0.2	0.613973	0.594443	0.570815	0.6601594875365979	0.6435304748258317	0.6216089143271223	41	0.0457024256388346
drugbank	10	0.01	5	graphconv	relu	mean		0.2	0.60157	0.553712	0.523169	0.559059356590831	0.5240674282709168	0.5028452333921173	41	0.0449070890744527
drugbank	10	0.01	5	graphconv	relu	max		0.2	0.931273	0.918496	0.93152	0.9350168773021832	0.9216122559207832	0.9306682262893982	999	1.0124173998832702
drugbank	10	0.01	5	graphconv	relu	sum		0.5	0.777769	0.765738	0.764666	0.796766509187357	0.7888720021248783	0.7883060187056588	205	0.2090485016504923
drugbank	10	0.01	5	graphconv	relu	mean		0.5	0.578642	0.524629	0.471466	0.5161111521617592	0.4790936678003395	0.4505960081297087	100	0.1061621785163879
drugbank	10	0.01	5	graphconv	relu	max		0.5	0.859885	0.88843	0.904339	0.8409842730667209	0.8760855951245177	0.8919815234290555	999	0.9562914530436198
drugbank	20	0.01	1	graphconv	relu	sum		0.0	0.927609	0.913499	0.924258	0.9356112113980608	0.9152001962254904	0.9257232406444524	685	0.4985314170519511
drugbank	20	0.01	1	graphconv	relu	mean		0.0	0.892626	0.86421	0.869335	0.89007622726632	0.8505306245773956	0.8585976790745955	674	0.5047165950139364
drugbank	20	0.01	1	graphconv	relu	max		0.0	0.922613	0.902942	0.900583	0.9274936377790944	0.9031168887727437	0.9048167408636204	745	0.5476255734761556
drugbank	20	0.01	2	graphconv	relu	sum		0.0	0.903841	0.886164	0.889198	0.9101559427373208	0.898091262015044	0.8972209241803379	197	0.1977964282035827
drugbank	20	0.01	2	graphconv	relu	mean		0.0	0.902259	0.874637	0.877056	0.8993782378587604	0.876232485882622	0.867732366948804	357	0.3490477283795675
drugbank	20	0.01	2	graphconv	relu	max		0.0	0.939743	0.921532	0.925714	0.9426602354165912	0.9215666931432134	0.9291805097414008	332	0.3186438083648681
drugbank	20	0.01	2	graphconv	relu	sum		0.2	0.942164	0.925522	0.929849	0.9487085991294436	0.9328695304136434	0.9325646642030896	587	0.5619456052780152
drugbank	20	0.01	2	graphconv	relu	mean		0.2	0.832715	0.807953	0.812562	0.8380076508318394	0.8173422540252928	0.821352458020678	297	0.3080293615659078
drugbank	20	0.01	2	graphconv	relu	max		0.2	0.947707	0.921988	0.925246	0.9515103774637448	0.9240077269047574	0.923879079880262	522	0.5031092365582784
drugbank	20	0.01	2	graphconv	relu	sum		0.5	0.933216	0.927199	0.927063	0.93927725088544	0.9338166751479976	0.9323613690850248	999	1.0157286167144777
drugbank	20	0.01	2	graphconv	relu	mean		0.5	0.828558	0.805374	0.809875	0.8305548232439034	0.8062953854035366	0.8166620062979423	100	0.1211323579152425
drugbank	20	0.01	2	graphconv	relu	max		0.5	0.936714	0.912213	0.916282	0.9386419291921516	0.9125171182889672	0.9098933389511276	809	0.812526814142863
drugbank	20	0.01	3	graphconv	relu	sum		0.0	0.818905	0.815392	0.798487	0.8334896470264916	0.8287444465148226	0.8023910987454932	41	0.0517592350641886
drugbank	20	0.01	3	graphconv	relu	mean		0.0	0.890756	0.86013	0.873661	0.8862450349678078	0.8472329911247675	0.8552049726375297	258	0.2934576074282328
drugbank	20	0.01	3	graphconv	relu	max		0.0	0.935317	0.916774	0.921624	0.9429537290451392	0.9204440544156992	0.9239991310626312	128	0.1253305991490682
drugbank	20	0.01	3	graphconv	relu	sum		0.2	0.827077	0.812466	0.807215	0.8439093369462526	0.8321689550252913	0.8247607694593335	41	0.0415760000546773
drugbank	20	0.01	3	graphconv	relu	mean		0.2	0.883384	0.860582	0.859303	0.88586167323787	0.8608899122282191	0.8541284385030246	424	0.4914725462595621
drugbank	20	0.01	3	graphconv	relu	max		0.2	0.957475	0.928217	0.929061	0.960396822294768	0.927948920275988	0.931811422562058	533	0.5891947468121846
drugbank	20	0.01	3	graphconv	relu	sum		0.5	0.783285	0.771887	0.777771	0.8259179529088954	0.804731132437627	0.8130336013441084	41	0.0412386218706766
drugbank	20	0.01	3	graphconv	relu	mean		0.5	0.69376	0.650491	0.644677	0.7343382340261256	0.7110978902022151	0.7107468997198823	41	0.0452704628308614
drugbank	20	0.01	3	graphconv	relu	max		0.5	0.916029	0.908256	0.925572	0.9182583740225118	0.9030822611077892	0.9196537703371752	999	0.9905537088712056
drugbank	20	0.01	4	graphconv	relu	sum		0.0	0.759211	0.733622	0.723454	0.781620473852526	0.7598325242528203	0.757071928042657	41	0.0453994393348693
drugbank	20	0.01	4	graphconv	relu	mean		0.0	0.864442	0.831781	0.842447	0.8657166001590803	0.8232467944237636	0.8428856971417453	147	0.1617057959238688
drugbank	20	0.01	4	graphconv	relu	max		0.0	0.94141	0.923366	0.927191	0.9442388442886996	0.9261265901463264	0.9293865464144372	172	0.1778626203536987
drugbank	20	0.01	4	graphconv	relu	sum		0.2	0.804842	0.787754	0.769718	0.8312422145952546	0.8175379482782809	0.8054257009111818	41	0.0442930539449056
drugbank	20	0.01	4	graphconv	relu	mean		0.2	0.836938	0.826057	0.823567	0.8513380449226314	0.8385895362824252	0.8355180278074272	323	0.3461687882741292
drugbank	20	0.01	4	graphconv	relu	max		0.2	0.95181	0.918774	0.927054	0.9538996687968754	0.9199723719683236	0.925658080635928	608	0.7292213400204977
drugbank	20	0.01	4	graphconv	relu	sum		0.5	0.760591	0.746381	0.75754	0.7973691434983328	0.7857617867835418	0.8043629959498848	41	0.0439728379249572
drugbank	20	0.01	4	graphconv	relu	mean		0.5	0.563357	0.497098	0.462298	0.5149226421194574	0.4703872878423257	0.450335239985532	41	0.0442675471305847
drugbank	20	0.01	4	graphconv	relu	max		0.5	0.899888	0.904379	0.921325	0.9008435073611792	0.9032741119026378	0.9161144351035572	999	1.048284149169922
drugbank	20	0.01	5	graphconv	relu	sum		0.0	0.714001	0.717776	0.70387	0.7555839806183677	0.7380216837015507	0.7156771054683344	41	0.0467211246490478
drugbank	20	0.01	5	graphconv	relu	mean		0.0	0.900533	0.880298	0.890688	0.9002499768315939	0.8807538546068707	0.8894341249983116	188	0.2125093777974446
drugbank	20	0.01	5	graphconv	relu	max		0.0	0.941116	0.923326	0.921424	0.9475377781206727	0.9248396247976616	0.9219243975300851	227	0.2475498954455058
drugbank	20	0.01	5	graphconv	relu	sum		0.2	0.683262	0.669737	0.680652	0.7362856401886648	0.7255613372864217	0.7378548227172959	41	0.0473309636116027
drugbank	20	0.01	5	graphconv	relu	mean		0.2	0.783616	0.764087	0.748213	0.7913857253452596	0.7754467766731019	0.7608162209120407	67	0.0763153672218322
drugbank	20	0.01	5	graphconv	relu	max		0.2	0.953056	0.923027	0.925232	0.953279976665844	0.918606292571834	0.9203479039854078	999	1.1543598731358846
drugbank	20	0.01	5	graphconv	relu	sum		0.5	0.703556	0.693488	0.665051	0.7565590524822924	0.749484162181056	0.7220614653120503	41	0.0434598326683044
drugbank	20	0.01	5	graphconv	relu	mean		0.5	0.68154	0.652643	0.620041	0.6986426495694755	0.684966838752683	0.6828445639237286	41	0.0593770821889241
drugbank	20	0.01	5	graphconv	relu	max		0.5	0.814695	0.852716	0.89107	0.7758756837373242	0.8166865059582672	0.8681014726646198	999	1.2065859238306682
drugbank	7	0.01	1	graphconv	tanh	sum		0.0	0.913141	0.904385	0.911475	0.922093228792385	0.9148216194680586	0.9197927961426144	999	0.9097212870915732
drugbank	7	0.01	1	graphconv	tanh	mean		0.0	0.853681	0.837497	0.8327	0.8522766451913859	0.8259393289438461	0.8192841414982827	999	0.9185541113217672
drugbank	7	0.01	1	graphconv	tanh	max		0.0	0.900744	0.886577	0.891239	0.9025047183236612	0.8875968171135902	0.890352679666421	999	0.8812738378842672
drugbank	10	0.01	1	graphconv	tanh	sum		0.0	0.916727	0.899325	0.919988	0.927607737768262	0.9066071305379084	0.9265488858002896	999	0.8517641226450602
drugbank	10	0.01	1	graphconv	tanh	mean		0.0	0.873077	0.840117	0.849413	0.87183926523586	0.8280345339422565	0.8298485373342583	558	0.5047996163368225
drugbank	10	0.01	1	graphconv	tanh	max		0.0	0.902793	0.89138	0.891742	0.909293185939918	0.8917463113561933	0.895896385069658	999	0.8161648631095886
drugbank	20	0.01	1	graphconv	tanh	sum		0.0	0.939127	0.922692	0.922937	0.9425864626163848	0.9301651712815584	0.925356809936518	755	0.661218003431956
drugbank	20	0.01	1	graphconv	tanh	mean		0.0	0.892251	0.86688	0.874627	0.8935786499002047	0.8580177921525685	0.8693312836296838	370	0.3306847691535949
drugbank	20	0.01	1	graphconv	tanh	max		0.0	0.915869	0.89447	0.893935	0.9212051061275126	0.9034514147288792	0.8976079201012033	531	0.4641268889109293
drugbank	7	0.01	1	gatconv	relu		1.0	0.0	0.844542	0.842509	0.846337	0.8589260505476857	0.854721053588197	0.8570165643296574	999	0.9518813053766888
drugbank	7	0.01	1	gatconv	relu		2.0	0.0	0.870527	0.840153	0.853346	0.8776781515923657	0.8516300030523491	0.8555279282558629	999	0.9867027282714844
drugbank	7	0.01	1	gatconv	relu		4.0	0.0	0.864258	0.84409	0.85407	0.8766562919222539	0.845489851431796	0.8599541602396412	999	1.0448962450027466
drugbank	7	0.01	2	gatconv	relu		1.0	0.0	0.845754	0.818563	0.831133	0.8378889750451941	0.8096551081386076	0.8176129780860362	570	0.6624946117401123
drugbank	7	0.01	2	gatconv	relu		2.0	0.0	0.856109	0.827082	0.831453	0.868425624443933	0.8236689940443187	0.825100075476407	671	0.8245123863220215
drugbank	7	0.01	2	gatconv	relu		4.0	0.0	0.867467	0.83735	0.838465	0.8752635558379769	0.8433281137786319	0.8392640870999053	999	1.1249642769495647
drugbank	7	0.01	2	gatconv	relu		1.0	0.2	0.836353	0.829392	0.840583	0.8487789267419524	0.8342433519001204	0.8426783481673716	999	1.015387515227
drugbank	7	0.01	2	gatconv	relu		2.0	0.2	0.777275	0.789072	0.772502	0.7733187351759276	0.789003792109529	0.7642350031480645	999	1.0193233688672385
drugbank	7	0.01	2	gatconv	relu		4.0	0.2	0.796069	0.764592	0.752735	0.8093541199960368	0.771730442010616	0.7499607911283819	999	0.9990757624308269
drugbank	7	0.01	2	gatconv	relu		1.0	0.5	0.576949	0.544472	0.528802	0.5450645946301211	0.5256491393556882	0.517142545650713	180	0.1866090178489685
drugbank	7	0.01	2	gatconv	relu		2.0	0.5	0.754785	0.72733	0.725646	0.6950930786822032	0.6575191551858897	0.6559125806640747	999	1.0223271131515503
drugbank	7	0.01	2	gatconv	relu		4.0	0.5	0.615039	0.63303	0.646955	0.5512189050888261	0.5730785523715267	0.5967898617309229	999	1.0213305791219076
drugbank	7	0.01	3	gatconv	relu		1.0	0.0	0.880287	0.857674	0.856188	0.8821165775016816	0.8463817899702376	0.8445957177650241	437	0.5233579715092976
drugbank	7	0.01	3	gatconv	relu		2.0	0.0	0.88023	0.856056	0.856748	0.8906459960654743	0.865341952275611	0.8564112786434679	400	0.4694918950398763
drugbank	7	0.01	3	gatconv	relu		4.0	0.0	0.882135	0.860623	0.860556	0.8882383182770802	0.8600639815710076	0.8553971733075495	895	1.0335520307223005
drugbank	7	0.01	3	gatconv	relu		1.0	0.2	0.803454	0.787847	0.78138	0.7847313196981391	0.7561169441264611	0.751688965950301	999	1.1515269160270691
drugbank	7	0.01	3	gatconv	relu		2.0	0.2	0.841363	0.825869	0.834042	0.8516164892278353	0.827967619346005	0.8371009444861404	999	1.158180018266042
drugbank	7	0.01	3	gatconv	relu		4.0	0.2	0.842466	0.834794	0.845337	0.8479465332924359	0.8278607516956916	0.8375173494089571	999	1.1733584602673848
drugbank	7	0.01	3	gatconv	relu		1.0	0.5	0.818497	0.797054	0.812765	0.8257833307452156	0.7944119836599579	0.8190157876796725	999	1.171665823459625
drugbank	7	0.01	3	gatconv	relu		2.0	0.5	0.793872	0.783232	0.794362	0.7948055810515597	0.7732210849644792	0.7772552161809743	999	1.1414207498232525
drugbank	7	0.01	3	gatconv	relu		4.0	0.5	0.80552	0.815962	0.811274	0.8215698739580903	0.8283390208902881	0.818687439364157	999	1.2005118250846862
drugbank	7	0.01	4	gatconv	relu		1.0	0.0	0.85172	0.827679	0.832855	0.8727032038570953	0.8425812869463328	0.840763822349969	999	1.2862526297569274
drugbank	7	0.01	4	gatconv	relu		2.0	0.0	0.862414	0.839933	0.849095	0.8775962185580308	0.8509559709940666	0.8524673500751573	999	1.3087536613146464
drugbank	7	0.01	4	gatconv	relu		4.0	0.0	0.863349	0.840202	0.848239	0.8752160778938813	0.8443351178423881	0.8463677214774573	562	0.744156018892924
drugbank	7	0.01	4	gatconv	relu		1.0	0.2	0.613515	0.625743	0.643623	0.5680404123144314	0.5881048211862597	0.6102556150233386	999	1.3618669827779135
drugbank	7	0.01	4	gatconv	relu		2.0	0.2	0.510474	0.505402	0.501632	0.522198777919063	0.524631031980439	0.5423988679083246	999	1.3845623016357422
drugbank	7	0.01	4	gatconv	relu		4.0	0.2	0.739644	0.721603	0.722765	0.6652355819910281	0.6417861515595995	0.6380386702222393	999	1.3782668391863504
drugbank	7	0.01	4	gatconv	relu		1.0	0.5	0.629239	0.639846	0.647409	0.56149859504334	0.5787287867006089	0.6054250886639954	999	1.3414118885993958
drugbank	7	0.01	4	gatconv	relu		2.0	0.5	0.521347	0.481753	0.467364	0.5080597681831311	0.4960804630617278	0.4790480646359573	999	1.2998825987180074
drugbank	7	0.01	4	gatconv	relu		4.0	0.5	0.475973	0.56013	0.613385	0.4620577036373826	0.534738181727965	0.5830355499368386	999	1.3452024936676026
drugbank	7	0.01	5	gatconv	relu		1.0	0.0	0.874423	0.846156	0.856982	0.8859196053320331	0.856636419914599	0.8615913712776065	620	0.8930055499076843
drugbank	7	0.01	5	gatconv	relu		2.0	0.0	0.884406	0.87316	0.865039	0.8938446543218765	0.8771114651476359	0.8669370985678081	999	1.5204795837402345
drugbank	7	0.01	5	gatconv	relu		4.0	0.0	0.839999	0.840721	0.848198	0.8542658433809025	0.8517412849715321	0.8578299123845661	999	1.517074994246165
drugbank	7	0.01	5	gatconv	relu		1.0	0.2	0.7046	0.737597	0.752457	0.672557161255088	0.6864839753509678	0.7074876022796784	999	1.670315647125244
drugbank	7	0.01	5	gatconv	relu		2.0	0.2	0.760509	0.74651	0.752977	0.7569653152914525	0.7272596718245102	0.7409637035633668	999	1.4996748606363932
drugbank	7	0.01	5	gatconv	relu		4.0	0.2	0.733128	0.729148	0.710557	0.7294565878466097	0.7415446174845044	0.723416989232398	999	1.4990638971328736
drugbank	7	0.01	5	gatconv	relu		1.0	0.5	0.560362	0.560475	0.56183	0.5213688698438578	0.521211067601456	0.5405562548403025	999	1.4840932687123616
drugbank	7	0.01	5	gatconv	relu		2.0	0.5	0.52687	0.490453	0.483726	0.5013884438482472	0.4719254637994642	0.4871229086569493	999	1.4568665266036986
drugbank	7	0.01	5	gatconv	relu		4.0	0.5	0.627308	0.64324	0.675354	0.5542794261184514	0.5784232106793291	0.619948796202766	999	1.5432339787483216
drugbank	10	0.01	1	gatconv	relu		1.0	0.0	0.855359	0.850167	0.856806	0.8671386256367949	0.8603824537877695	0.8650467355187095	999	0.8958657741546631
drugbank	10	0.01	1	gatconv	relu		2.0	0.0	0.878606	0.855121	0.865603	0.8872702262260065	0.8602140021418223	0.8715466331483404	908	0.8212560296058655
drugbank	10	0.01	1	gatconv	relu		4.0	0.0	0.855917	0.84049	0.84512	0.8714355140064691	0.8421197051951899	0.8520299109992449	709	0.6681887825330098
drugbank	10	0.01	2	gatconv	relu		1.0	0.0	0.873755	0.848475	0.84853	0.8802299742420112	0.8410345163751755	0.8481919295300426	657	0.6746089220046997
drugbank	10	0.01	2	gatconv	relu		2.0	0.0	0.864323	0.831601	0.843785	0.8711590387889118	0.8348049478636237	0.8443019168150202	475	0.4857720096906026
drugbank	10	0.01	2	gatconv	relu		4.0	0.0	0.874999	0.853578	0.8564	0.877668964286221	0.8573724738083772	0.8591850626054452	697	0.7071744283040364
drugbank	10	0.01	2	gatconv	relu		1.0	0.2	0.854995	0.846878	0.837835	0.8554561581138361	0.8539806579204627	0.8419866648707234	999	0.989951999982198
drugbank	10	0.01	2	gatconv	relu		2.0	0.2	0.751526	0.725632	0.715245	0.7575950717188603	0.7367344069379873	0.7181831320151323	717	0.725204598903656
drugbank	10	0.01	2	gatconv	relu		4.0	0.2	0.801574	0.780995	0.779067	0.789518871769092	0.7638584245874194	0.7630147057938591	999	0.9907432277997336
drugbank	10	0.01	2	gatconv	relu		1.0	0.5	0.808591	0.782237	0.769131	0.8027317533548701	0.7638371380035907	0.7523837593533362	999	0.995725925763448
drugbank	10	0.01	2	gatconv	relu		2.0	0.5	0.796453	0.779493	0.803025	0.7586077547237113	0.7380158394203673	0.7760774169204878	999	0.9659344553947448
drugbank	10	0.01	2	gatconv	relu		4.0	0.5	0.763131	0.737586	0.726229	0.6916561820715423	0.6638778705651405	0.649594700183459	999	0.9935509006182353
drugbank	10	0.01	3	gatconv	relu		1.0	0.0	0.874603	0.851115	0.865336	0.8826755242383789	0.8397549604004594	0.8466027503081153	356	0.419061807791392
drugbank	10	0.01	3	gatconv	relu		2.0	0.0	0.878805	0.854548	0.86813	0.8845956592493915	0.8518522657255542	0.8653498393328094	491	0.5544541994730632
drugbank	10	0.01	3	gatconv	relu		4.0	0.0	0.884118	0.8695	0.860395	0.8887159867400248	0.8716140382388422	0.8605107176798528	595	0.6823105931282043
drugbank	10	0.01	3	gatconv	relu		1.0	0.2	0.868144	0.855249	0.8628	0.8811630197293452	0.8712624040376827	0.863889196666885	999	1.139981778462728
